wv,intens
5002.10688,227826.1435
5002.117325,227955.3582
5002.127769,228084.5584
5002.138213,228213.745
5002.148656,228342.9188
5002.159098,228472.0804
5002.16954,228601.2301
5002.179981,228730.3682
5002.190422,228859.4946
5002.200862,228988.6094
5002.211302,229117.7121
5002.221741,229246.8024
5002.232179,229375.8798
5002.242617,229504.9436
5002.253054,229633.993
5002.263491,229763.0272
5002.273927,229892.0451
5002.284363,230021.0458
5002.294798,230150.028
5002.305232,230278.9907
5002.315666,230407.9324
5002.326099,230536.852
5002.336531,230665.7479
5002.346963,230794.6189
5002.357395,230923.4634
5002.367826,231052.28
5002.378256,231181.0672
5002.388686,231309.8234
5002.399115,231439.1615
5002.409543,231569.0773
5002.419971,231698.3353
5002.430399,231826.9384
5002.440826,231956.1172
5002.451252,232084.6471
5002.461677,232213.1436
5002.472103,232341.6072
5002.482527,232470.0384
5002.492951,232599.6087
5002.503374,232729.1367
5002.513797,232858.6205
5002.524219,232988.0582
5002.534641,233117.448
5002.545062,233246.7878
5002.555482,233376.0759
5002.565902,233505.3103
5002.576321,233634.489
5002.58674,233763.6104
5002.597158,233892.6726
5002.607576,234021.6739
5002.617993,234150.6126
5002.628409,234279.4873
5002.638825,234408.2964
5002.64924,234537.0388
5002.659655,234665.7134
5002.670069,234794.3192
5002.680482,234922.8556
5002.690895,235051.3221
5002.701307,235179.7186
5002.711719,235308.0452
5002.72213,235436.3025
5002.732541,235564.4913
5002.742951,235691.7259
5002.75336,235819.7961
5002.763769,235946.9418
5002.774178,236074.0519
5002.784585,236201.1281
5002.794992,236328.1718
5002.805399,236455.1838
5002.815805,236582.1647
5002.82621,236709.1148
5002.836615,236836.0338
5002.847019,236962.9213
5002.857423,237089.7768
5002.867826,237216.5991
5002.878228,237343.3873
5002.88863,237470.1399
5002.899032,237596.8555
5002.909432,237723.5325
5002.919833,237850.1689
5002.930232,237976.7631
5002.940631,238103.3131
5002.95103,238229.8167
5002.961428,238356.272
5002.971825,238482.6769
5002.982222,238609.0292
5002.992618,238735.3268
5003.003013,238861.5676
5003.013408,238987.7496
5003.023803,239113.8706
5003.034196,239239.9287
5003.04459,239365.9219
5003.054982,239491.8482
5003.065374,239617.7058
5003.075766,239743.493
5003.086157,239869.208
5003.096547,239994.8492
5003.106937,240120.4149
5003.117326,240245.9039
5003.127715,240371.3146
5003.138103,240496.6457
5003.14849,240621.896
5003.158877,240747.0644
5003.169263,240872.1499
5003.179649,240997.1513
5003.190034,241122.0679
5003.200419,241246.8988
5003.210803,241371.6432
5003.221186,241496.3006
5003.231569,241620.8702
5003.241951,241745.3517
5003.252333,241869.7445
5003.262714,241994.0482
5003.273095,242118.2625
5003.283475,242242.3872
5003.293854,242366.422
5003.304233,242490.3668
5003.314611,242614.2214
5003.324989,242737.9859
5003.335366,242861.6601
5003.345742,242985.2442
5003.356118,243108.7381
5003.366493,243232.142
5003.376868,243355.4561
5003.387242,243478.6805
5003.397616,243601.8153
5003.407989,243724.861
5003.418361,243847.8175
5003.428733,243970.6854
5003.439104,244093.4648
5003.449475,244216.1561
5003.459845,244338.7597
5003.470215,244461.2758
5003.480584,244583.7048
5003.490952,244706.0472
5003.50132,244828.3032
5003.511687,244950.4734
5003.522054,245072.5581
5003.53242,245194.5577
5003.542786,245316.4727
5003.553151,245438.3035
5003.563515,245560.0504
5003.573879,245681.714
5003.584242,245803.2947
5003.594605,245924.793
5003.604967,246046.2091
5003.615328,246167.5437
5003.625689,246288.7971
5003.636049,246409.9698
5003.646409,246531.0622
5003.656768,246652.9181
5003.667127,246773.8594
5003.677485,246894.7223
5003.687842,247015.5078
5003.698199,247136.2168
5003.708555,247256.8502
5003.718911,247378.2867
5003.729266,247499.6543
5003.739621,247620.9534
5003.749975,247741.3102
5003.760328,247861.5974
5003.770681,247981.8173
5003.781033,248101.9717
5003.791385,248222.0621
5003.801736,248343.8502
5003.812087,248465.5607
5003.822437,248587.1927
5003.832786,248708.7453
5003.843135,248830.2176
5003.853483,248951.6089
5003.863831,249072.9185
5003.874178,249194.1459
5003.884524,249315.2905
5003.89487,249436.3522
5003.905216,249557.3306
5003.91556,249678.2259
5003.925905,249799.038
5003.936248,249919.7673
5003.946591,250040.4143
5003.956934,250160.9796
5003.967276,250281.4643
5003.977617,250401.158
5003.987958,250521.4931
5003.998298,250641.7504
5004.008637,250761.9311
5004.018976,250881.3521
5004.029315,251000.0262
5004.039653,251118.6436
5004.04999,251237.2061
5004.060327,251355.7156
5004.070663,251474.1734
5004.080998,251592.5808
5004.091333,251710.9391
5004.101668,251829.2491
5004.112002,251947.5116
5004.122335,252065.7272
5004.132667,252183.8965
5004.143,252302.0199
5004.153331,252420.0975
5004.163662,252538.1295
5004.173992,252656.1161
5004.184322,252774.0571
5004.194652,252891.9523
5004.20498,253009.8017
5004.215308,253127.6049
5004.225636,253246.4851
5004.235963,253364.1809
5004.246289,253481.8302
5004.256615,253599.4332
5004.26694,253716.9896
5004.277265,253834.4993
5004.287589,253951.9622
5004.297912,254069.3777
5004.308235,254186.7457
5004.318557,254304.0655
5004.328879,254421.3368
5004.3392,254538.5589
5004.349521,254655.7313
5004.359841,254773.3304
5004.37016,254890.8684
5004.380479,255007.8792
5004.390798,255124.8399
5004.401115,255241.7508
5004.411433,255358.6117
5004.421749,255475.4226
5004.432065,255592.6218
5004.442381,255709.3267
5004.452695,255826.8375
5004.46301,255944.2772
5004.473323,256061.6456
5004.483637,256178.9426
5004.493949,256296.1681
5004.504261,256413.322
5004.514572,256530.4046
5004.524883,256647.4159
5004.535194,256764.3563
5004.545503,256881.2262
5004.555812,256998.0262
5004.566121,257114.0098
5004.576429,257229.9435
5004.586736,257345.8274
5004.597043,257461.6619
5004.607349,257578.1495
5004.617655,257694.5683
5004.62796,257810.919
5004.638265,257927.202
5004.648569,258043.4182
5004.658872,258159.5684
5004.669175,258275.3204
5004.679477,258390.6859
5004.689779,258506.3241
5004.70008,258622.2242
5004.71038,258738.0612
5004.72068,258853.8362
5004.730979,258969.2316
5004.741278,259084.2566
5004.751576,259199.233
5004.761874,259314.1611
5004.772171,259429.041
5004.782468,259543.8725
5004.792764,259658.6555
5004.803059,259773.3896
5004.813354,259888.0746
5004.823648,260002.7098
5004.833941,260117.2947
5004.844235,260231.8286
5004.854527,260346.3108
5004.864819,260460.7406
5004.87511,260575.1171
5004.885401,260689.4396
5004.895691,260803.707
5004.905981,260917.9187
5004.91627,261032.0737
5004.926558,261146.171
5004.936846,261260.2098
5004.947133,261374.1892
5004.95742,261488.1082
5004.967706,261601.9661
5004.977992,261715.762
5004.988277,261829.4949
5004.998561,261943.1641
5005.008845,262056.7688
5005.019129,262170.3082
5005.029411,262283.7816
5005.039693,262397.1883
5005.049975,262510.5275
5005.060256,262623.7986
5005.070536,262737.0011
5005.080816,262850.1342
5005.091096,262963.1975
5005.101374,263076.1904
5005.111652,263189.3816
5005.12193,263302.2376
5005.132207,263415.0223
5005.142483,263527.7356
5005.152759,263640.3775
5005.163035,263752.9477
5005.173309,263865.4462
5005.183583,263977.8729
5005.193857,264090.2275
5005.20413,264202.5099
5005.214402,264314.7201
5005.224674,264426.8579
5005.234945,264538.9231
5005.245216,264650.9158
5005.255486,264762.8358
5005.265756,264874.6829
5005.276025,264986.4571
5005.286293,265098.1584
5005.296561,265209.7866
5005.306828,265321.3417
5005.317095,265432.8237
5005.327361,265544.2324
5005.337627,265655.5679
5005.347892,265766.8301
5005.358156,265878.0191
5005.36842,265989.1346
5005.378683,266100.1769
5005.388946,266211.1459
5005.399208,266322.0415
5005.409469,266432.8638
5005.41973,266543.6128
5005.429991,266654.2886
5005.440251,266764.8911
5005.45051,266875.4205
5005.460768,266986.3517
5005.471027,267097.2206
5005.481284,267207.5441
5005.491541,267317.7952
5005.501797,267427.9743
5005.512053,267538.5831
5005.522308,267649.6326
5005.532563,267760.6247
5005.542817,267871.5594
5005.553071,267982.4362
5005.563324,268093.2551
5005.573576,268204.0158
5005.583828,268314.7184
5005.594079,268425.3626
5005.60433,268535.9485
5005.61458,268646.4761
5005.624829,268756.9456
5005.635078,268867.3569
5005.645327,268977.7105
5005.655575,269088.0065
5005.665822,269198.2455
5005.676068,269308.4278
5005.686315,269417.521
5005.69656,269526.5441
5005.706805,269635.4976
5005.717049,269744.382
5005.727293,269853.1977
5005.737536,269961.9453
5005.747779,270070.6251
5005.758021,270179.2374
5005.768263,270287.7825
5005.778504,270396.2607
5005.788744,270504.6722
5005.798984,270613.5845
5005.809223,270723.0057
5005.819462,270832.3717
5005.8297,270941.683
5005.839937,271050.94
5005.850174,271160.1433
5005.860411,271268.7133
5005.870647,271377.2243
5005.880882,271485.0893
5005.891117,271592.8892
5005.901351,271700.6248
5005.911584,271808.2964
5005.921817,271915.9046
5005.932049,272023.4498
5005.942281,272130.9323
5005.952513,272238.3524
5005.962743,272345.7105
5005.972973,272453.0068
5005.983203,272560.2414
5005.993432,272667.4145
5006.00366,272774.5264
5006.013888,272881.577
5006.024115,272988.5664
5006.034342,273095.4948
5006.044568,273202.3622
5006.054794,273309.1685
5006.065019,273415.9137
5006.075243,273522.5979
5006.085467,273629.2209
5006.09569,273735.7828
5006.105913,273842.2834
5006.116135,273948.7227
5006.126356,274055.1005
5006.136577,274161.4168
5006.146798,274267.6715
5006.157018,274373.8644
5006.167237,274479.9954
5006.177456,274587.3421
5006.187674,274693.9948
5006.197891,274801.2349
5006.208108,274908.4231
5006.218325,275015.559
5006.22854,275122.6426
5006.238756,275229.6737
5006.24897,275336.652
5006.259185,275443.5775
5006.269398,275550.4502
5006.279611,275657.2702
5006.289823,275764.0373
5006.300035,275870.7519
5006.310247,275977.4142
5006.320457,276083.3458
5006.330667,276188.5396
5006.340877,276293.6723
5006.351086,276398.7442
5006.361294,276503.7557
5006.371502,276608.7071
5006.38171,276713.5987
5006.391916,276818.4308
5006.402122,276923.2035
5006.412328,277027.917
5006.422533,277132.5715
5006.432738,277237.167
5006.442941,277341.7037
5006.453145,277446.1814
5006.463347,277550.6004
5006.47355,277654.9606
5006.483751,277759.2619
5006.493952,277863.5043
5006.504153,277967.6877
5006.514353,278071.8121
5006.524552,278175.8774
5006.534751,278279.8835
5006.544949,278383.8301
5006.555146,278487.7173
5006.565343,278591.5448
5006.57554,278695.3126
5006.585736,278799.0203
5006.595931,278902.6679
5006.606126,279006.2552
5006.61632,279109.7819
5006.626514,279213.248
5006.636707,279316.6531
5006.646899,279419.9971
5006.657091,279523.2799
5006.667282,279626.501
5006.677473,279729.6605
5006.687663,279832.758
5006.697853,279935.7934
5006.708042,280038.7664
5006.718231,280141.6768
5006.728419,280244.5244
5006.738606,280347.3089
5006.748793,280450.7599
5006.758979,280554.886
5006.769165,280658.9607
5006.77935,280762.2447
5006.789534,280866.2135
5006.799718,280970.131
5006.809902,281073.997
5006.820084,281177.8114
5006.830267,281280.819
5006.840448,281383.0112
5006.850629,281485.141
5006.86081,281587.2089
5006.87099,281689.2154
5006.881169,281791.161
5006.891348,281893.0461
5006.901526,281994.871
5006.911704,282096.636
5006.921881,282198.3414
5006.932058,282299.9875
5006.942234,282401.5744
5006.952409,282503.1023
5006.962584,282604.5714
5006.972758,282705.9818
5006.982932,282807.3336
5006.993105,282908.6267
5007.003278,283009.8614
5007.01345,283111.0375
5007.023621,283212.9279
5007.033792,283315.5376
5007.043962,283418.0948
5007.054132,283520.5985
5007.064301,283623.0482
5007.07447,283725.4429
5007.084638,283827.782
5007.094805,283930.0647
5007.104972,284032.2902
5007.115139,284134.4579
5007.125304,284236.5671
5007.135469,284338.6172
5007.145634,284440.6077
5007.155798,284541.7549
5007.165962,284643.6258
5007.176125,284745.4355
5007.186287,284847.1832
5007.196449,284948.8681
5007.20661,285050.4894
5007.216771,285152.0467
5007.226931,285252.0034
5007.23709,285351.9037
5007.247249,285451.7489
5007.257407,285551.5402
5007.267565,285651.2785
5007.277722,285750.9648
5007.287879,285850.6
5007.298035,285950.1849
5007.308191,286049.72
5007.318346,286149.2061
5007.3285,286248.6436
5007.338654,286348.033
5007.348807,286448.1009
5007.35896,286548.834
5007.369112,286649.5006
5007.379264,286750.0998
5007.389415,286850.6309
5007.399565,286951.093
5007.409715,287051.4855
5007.419864,287151.808
5007.430013,287252.0599
5007.440161,287352.241
5007.450309,287452.3512
5007.460456,287551.0602
5007.470602,287650.3822
5007.480748,287749.6459
5007.490893,287849.4975
5007.501038,287949.2771
5007.511182,288048.9843
5007.521326,288148.6184
5007.531469,288248.1792
5007.541612,288347.6665
5007.551753,288447.0803
5007.561895,288546.4209
5007.572036,288645.6885
5007.582176,288744.8839
5007.592315,288844.008
5007.602455,288943.0619
5007.612593,289042.0471
5007.622731,289140.4062
5007.632868,289238.1571
5007.643005,289335.867
5007.653141,289433.5379
5007.663277,289531.6934
5007.673412,289629.7943
5007.683547,289727.8411
5007.693681,289825.8341
5007.703814,289923.2856
5007.713947,290020.7087
5007.724079,290119.026
5007.734211,290217.2778
5007.744342,290315.4637
5007.754473,290413.5837
5007.764603,290511.6377
5007.774732,290609.1824
5007.784861,290706.2503
5007.79499,290803.2985
5007.805117,290900.3298
5007.815244,290997.3465
5007.825371,291094.3509
5007.835497,291191.3448
5007.845623,291288.3297
5007.855748,291385.3069
5007.865872,291482.2775
5007.875996,291579.2421
5007.886119,291676.2012
5007.896242,291773.155
5007.906364,291870.1036
5007.916485,291967.0468
5007.926606,292063.9841
5007.936727,292160.915
5007.946846,292257.8386
5007.956966,292354.7542
5007.967084,292451.6604
5007.977202,292548.5563
5007.98732,292645.4402
5007.997437,292742.2437
5008.007553,292838.9264
5008.017669,292935.542
5008.027785,293032.0904
5008.037899,293128.5715
5008.048013,293224.9854
5008.058127,293321.3324
5008.06824,293417.6129
5008.078353,293513.8277
5008.088464,293610.0967
5008.098576,293706.458
5008.108687,293802.8042
5008.118797,293899.1338
5008.128906,293995.4454
5008.139015,294091.5228
5008.149124,294187.7772
5008.159232,294284.0103
5008.169339,294380.2209
5008.179446,294476.4078
5008.189552,294572.2802
5008.199658,294667.8079
5008.209763,294763.2705
5008.219868,294858.6681
5008.229972,294954.0009
5008.240075,295049.2691
5008.250178,295144.4734
5008.26028,295239.6144
5008.270382,295335.3451
5008.280483,295431.0484
5008.290584,295526.0145
5008.300684,295621.2729
5008.310783,295716.8489
5008.320882,295812.3953
5008.33098,295907.9115
5008.341078,296003.3964
5008.351175,296098.8489
5008.361272,296194.2676
5008.371368,296289.6511
5008.381464,296384.9979
5008.391559,296480.3062
5008.401653,296575.5744
5008.411747,296670.8005
5008.42184,296765.9828
5008.431933,296860.6282
5008.442025,296955.7117
5008.452116,297050.7469
5008.462207,297145.7323
5008.472298,297240.6665
5008.482388,297335.5477
5008.492477,297430.3745
5008.502566,297525.145
5008.512654,297619.8575
5008.522741,297714.5103
5008.532828,297809.1016
5008.542915,297903.6296
5008.553001,297998.0925
5008.563086,298092.4884
5008.573171,298186.8157
5008.583255,298281.0725
5008.593339,298375.257
5008.603422,298469.3676
5008.613504,298563.4026
5008.623586,298657.3602
5008.633668,298751.2389
5008.643748,298845.037
5008.653829,298938.7531
5008.663908,299032.3855
5008.673988,299125.9328
5008.684066,299219.3937
5008.694144,299312.7667
5008.704222,299406.0505
5008.714298,299499.2439
5008.724375,299592.3456
5008.73445,299685.3545
5008.744526,299778.2693
5008.7546,299871.0892
5008.764674,299963.813
5008.774748,300056.4398
5008.784821,300148.9687
5008.794893,300241.3987
5008.804965,300333.7292
5008.815036,300425.9591
5008.825107,300518.088
5008.835177,300610.1149
5008.845246,300702.0394
5008.855315,300793.8608
5008.865384,300885.4242
5008.875452,300976.7531
5008.885519,301068.009
5008.895586,301159.1908
5008.905652,301250.2979
5008.915717,301341.3295
5008.925782,301432.285
5008.935847,301523.1636
5008.945911,301613.965
5008.955974,301704.6887
5008.966037,301795.3344
5008.976099,301885.9019
5008.986161,301976.3912
5008.996222,302066.8024
5009.006282,302157.1357
5009.016342,302247.3916
5009.026402,302337.7657
5009.03646,302428.0573
5009.046519,302518.0864
5009.056576,302608.2201
5009.066634,302698.0959
5009.07669,302787.8926
5009.086746,302877.6089
5009.096802,302967.2437
5009.106856,303056.7959
5009.116911,303146.2643
5009.126965,303235.6481
5009.137018,303324.9461
5009.14707,303414.1575
5009.157122,303503.2815
5009.167174,303592.3173
5009.177225,303681.2643
5009.187275,303770.1219
5009.197325,303858.8897
5009.207374,303947.5673
5009.217423,304036.1546
5009.227471,304124.6515
5009.237519,304213.3258
5009.247566,304301.6481
5009.257612,304389.8792
5009.267658,304478.0187
5009.277703,304566.0664
5009.287748,304654.313
5009.297792,304742.183
5009.307836,304829.9598
5009.317879,304917.6425
5009.327921,305005.2307
5009.337963,305092.7238
5009.348005,305180.7628
5009.358045,305268.6949
5009.368086,305356.5225
5009.378125,305444.2477
5009.388164,305531.8723
5009.398203,305619.1392
5009.408241,305706.05
5009.418278,305792.8628
5009.428315,305879.5766
5009.438352,305966.1905
5009.448387,306052.7038
5009.458423,306139.1155
5009.468457,306225.425
5009.478491,306311.9699
5009.488525,306398.0841
5009.498558,306484.0936
5009.50859,306569.9972
5009.518622,306655.7936
5009.528653,306741.482
5009.538684,306827.0611
5009.548714,306912.5301
5009.558743,306997.888
5009.568772,307083.1342
5009.578801,307168.2679
5009.588829,307253.2886
5009.598856,307338.1957
5009.608883,307422.9888
5009.618909,307507.6678
5009.628934,307592.2325
5009.63896,307676.6829
5009.648984,307761.0192
5009.659008,307845.2417
5009.669031,307929.3509
5009.679054,308013.3474
5009.689076,308097.232
5009.699098,308181.0057
5009.709119,308264.6696
5009.71914,308348.2253
5009.72916,308432.3627
5009.739179,308516.4075
5009.749198,308599.6677
5009.759216,308682.822
5009.769234,308766.5866
5009.779251,308849.5418
5009.789268,308932.392
5009.799284,309015.137
5009.809299,309097.7772
5009.819314,309180.3125
5009.829329,309262.7434
5009.839343,309345.0701
5009.849356,309427.2931
5009.859369,309509.4131
5009.869381,309591.4308
5009.879392,309673.3469
5009.889403,309755.1625
5009.899414,309836.8785
5009.909424,309918.4963
5009.919433,310000.0172
5009.929442,310081.4426
5009.93945,310164.5012
5009.949457,310247.4664
5009.959465,310330.3412
5009.969471,310413.1282
5009.979477,310495.8295
5009.989482,310578.4472
5009.999487,310660.9827
5010.009492,310742.5865
5010.019495,310824.1054
5010.029498,310904.6799
5010.039501,310985.1617
5010.049503,311066.4201
5010.059504,311146.7219
5010.069505,311226.9314
5010.079506,311307.0485
5010.089505,311387.0733
5010.099505,311467.0058
5010.109503,311546.846
5010.119501,311626.5941
5010.129499,311706.2503
5010.139496,311785.8147
5010.149492,311865.2877
5010.159488,311944.6695
5010.169484,312023.9605
5010.179478,312103.1611
5010.189472,312182.2719
5010.199466,312261.2933
5010.209459,312340.226
5010.219452,312419.0706
5010.229443,312497.828
5010.239435,312576.4989
5010.249426,312655.0842
5010.259416,312733.585
5010.269406,312812.0023
5010.279395,312890.3372
5010.289383,312968.591
5010.299371,313046.765
5010.309359,313124.8608
5010.319346,313204.7383
5010.329332,313284.5386
5010.339318,313364.2633
5010.349303,313443.9141
5010.359288,313523.4923
5010.369272,313602.9986
5010.379255,313682.434
5010.389238,313761.7988
5010.39922,313841.0932
5010.409202,313920.3174
5010.419184,313999.4711
5010.429164,314078.5542
5010.439144,314156.5638
5010.449124,314235.4982
5010.459103,314314.3613
5010.469082,314393.1527
5010.479059,314471.8721
5010.489037,314550.5188
5010.499014,314629.0922
5010.50899,314707.5915
5010.518965,314786.0157
5010.528941,314863.316
5010.538915,314941.5836
5010.548889,315017.6742
5010.558863,315093.6878
5010.568835,315169.6242
5010.578808,315245.4833
5010.58878,315321.2651
5010.598751,315396.9694
5010.608721,315472.596
5010.618691,315548.1449
5010.628661,315623.616
5010.63863,315699.009
5010.648598,315774.3239
5010.658566,315849.5606
5010.668533,315924.7189
5010.6785,315999.7988
5010.688466,316074.8
5010.698432,316149.7226
5010.708397,316224.5663
5010.718361,316299.3311
5010.728325,316374.0168
5010.738289,316448.6233
5010.748251,316523.1506
5010.758214,316597.5984
5010.768175,316671.9668
5010.778136,316746.2557
5010.788097,316820.4648
5010.798057,316894.5942
5010.808016,316968.6437
5010.817975,317042.6134
5010.827934,317116.503
5010.837891,317190.3126
5010.847849,317264.0421
5010.857805,317337.6914
5010.867761,317411.2606
5010.877717,317484.7495
5010.887672,317558.1582
5010.897626,317631.4867
5010.90758,317704.7349
5010.917533,317777.9029
5010.927486,317850.9908
5010.937438,317923.9985
5010.94739,317996.9262
5010.957341,318069.7739
5010.967291,318142.5417
5010.977241,318215.2298
5010.987191,318287.8384
5010.997139,318360.3675
5011.007088,318432.8173
5011.017035,318505.1882
5011.026983,318577.4803
5011.036929,318649.694
5011.046875,318721.8295
5011.056821,318793.8872
5011.066765,318865.8674
5011.07671,318937.7706
5011.086654,319009.5973
5011.096597,319081.348
5011.106539,319153.0232
5011.116482,319224.6234
5011.126423,319296.1495
5011.136364,319367.602
5011.146305,319439.8149
5011.156244,319511.9462
5011.166184,319584.83
5011.176122,319657.6335
5011.186061,319730.3567
5011.195998,319802.9996
5011.205935,319875.5618
5011.215872,319948.0431
5011.225808,320020.4429
5011.235743,320092.7607
5011.245678,320164.9958
5011.255612,320237.1474
5011.265546,320309.2149
5011.275479,320381.1972
5011.285412,320453.0936
5011.295344,320524.903
5011.305275,320596.6246
5011.315206,320668.2573
5011.325137,320739.8002
5011.335066,320811.2523
5011.344996,320882.6125
5011.354924,320953.8799
5011.364853,321023.3624
5011.37478,321092.7719
5011.384707,321162.1086
5011.394634,321231.3724
5011.40456,321300.5634
5011.414485,321369.6816
5011.42441,321438.7269
5011.434334,321507.6995
5011.444258,321576.5992
5011.454181,321645.4262
5011.464103,321714.1804
5011.474025,321782.8619
5011.483947,321851.4706
5011.493868,321920.0067
5011.503788,321988.4701
5011.513708,322056.8608
5011.523627,322125.1789
5011.533546,322193.4243
5011.543464,322261.5972
5011.553381,322329.6975
5011.563298,322397.7254
5011.573215,322465.6807
5011.58313,322533.5637
5011.593046,322601.3742
5011.60296,322669.1125
5011.612875,322736.7785
5011.622788,322804.3724
5011.632701,322871.8942
5011.642614,322939.344
5011.652526,323006.722
5011.662437,323074.0282
5011.672348,323141.2629
5011.682258,323208.4261
5011.692168,323276.6988
5011.702077,323344.8759
5011.711986,323412.957
5011.721894,323480.9414
5011.731801,323548.8287
5011.741708,323616.6185
5011.751615,323684.3101
5011.761521,323751.9031
5011.771426,323819.3968
5011.781331,323886.7908
5011.791235,323954.0846
5011.801138,324020.7393
5011.811041,324086.7766
5011.820944,324152.742
5011.830846,324218.6351
5011.840747,324284.4557
5011.850648,324350.2036
5011.860548,324415.8784
5011.870448,324481.4799
5011.880347,324547.0076
5011.890246,324612.4612
5011.900144,324677.8404
5011.910041,324743.1447
5011.919938,324808.3737
5011.929834,324873.5269
5011.93973,324938.604
5011.949625,325003.6043
5011.95952,325068.5273
5011.969414,325133.3726
5011.979308,325198.1396
5011.989201,325262.8276
5011.999093,325327.436
5012.008985,325391.9644
5012.018876,325456.4119
5012.028767,325520.7779
5012.038657,325585.0618
5012.048547,325649.2629
5012.058436,325713.3804
5012.068325,325777.4137
5012.078213,325841.362
5012.0881,325905.2247
5012.097987,325969.0009
5012.107873,326032.69
5012.117759,326096.2912
5012.127644,326159.804
5012.137529,326223.2275
5012.147413,326286.5611
5012.157297,326349.8042
5012.16718,326412.9562
5012.177062,326476.0165
5012.186944,326538.9846
5012.196825,326601.8602
5012.206706,326664.6427
5012.216586,326727.3319
5012.226466,326789.9275
5012.236345,326852.4294
5012.246224,326914.8376
5012.256102,326977.152
5012.265979,327039.3731
5012.275856,327101.501
5012.285732,327163.5362
5012.295608,327225.8686
5012.305483,327288.1078
5012.315358,327349.8696
5012.325232,327411.5398
5012.335105,327473.8876
5012.344978,327536.135
5012.354851,327598.2825
5012.364723,327660.3309
5012.374594,327722.2805
5012.384465,327784.1317
5012.394335,327845.8849
5012.404205,327906.8357
5012.414074,327967.695
5012.423942,328028.4626
5012.43381,328089.1386
5012.443678,328149.7229
5012.453544,328210.2158
5012.463411,328270.6175
5012.473277,328330.9284
5012.483142,328391.149
5012.493006,328451.2801
5012.50287,328511.3224
5012.512734,328571.6351
5012.522597,328631.5014
5012.532459,328691.2812
5012.542321,328750.9757
5012.552183,328810.5857
5012.562043,328870.8035
5012.571903,328930.9247
5012.581763,328990.9501
5012.591622,329050.8805
5012.601481,329110.7163
5012.611339,329170.4581
5012.621196,329230.1061
5012.631053,329289.6606
5012.640909,329349.1219
5012.650765,329408.4901
5012.66062,329467.7651
5012.670475,329526.9472
5012.680329,329586.0361
5012.690182,329645.0319
5012.700035,329703.9344
5012.709888,329762.7435
5012.71974,329821.4589
5012.729591,329880.0806
5012.739442,329938.6082
5012.749292,329997.0415
5012.759142,330055.3802
5012.768991,330113.3261
5012.778839,330170.8885
5012.788687,330228.3695
5012.798535,330286.056
5012.808381,330343.9371
5012.818228,330401.7233
5012.828073,330459.4147
5012.837919,330516.4634
5012.847763,330573.4337
5012.857607,330630.3267
5012.867451,330687.1436
5012.877294,330743.886
5012.887136,330800.5555
5012.896978,330857.1537
5012.906819,330913.9022
5012.91666,330970.7821
5012.9265,331027.3535
5012.93634,331083.8399
5012.946179,331140.4432
5012.956018,331196.9542
5012.965856,331253.3737
5012.975693,331309.7026
5012.98553,331365.9415
5012.995366,331422.0908
5013.005202,331478.1511
5013.015037,331534.1226
5013.024872,331590.0057
5013.034706,331645.8004
5013.04454,331701.507
5013.054373,331757.1253
5013.064205,331812.6555
5013.074037,331868.0974
5013.083868,331923.4509
5013.093699,331978.7158
5013.103529,332033.892
5013.113359,332088.9791
5013.123188,332143.977
5013.133017,332198.8853
5013.142845,332253.7037
5013.152672,332308.4319
5013.162499,332363.0695
5013.172325,332417.6161
5013.182151,332472.0714
5013.191976,332526.4349
5013.201801,332580.7062
5013.211625,332634.8851
5013.221449,332688.9709
5013.231272,332742.9634
5013.241094,332796.8621
5013.250916,332850.6667
5013.260737,332904.3766
5013.270558,332957.9916
5013.280378,333011.1636
5013.290198,333064.2687
5013.300017,333117.3074
5013.309836,333170.4175
5013.319654,333223.3126
5013.329471,333276.142
5013.339288,333328.9056
5013.349105,333381.6036
5013.35892,333434.2359
5013.368736,333486.8025
5013.37855,333539.3033
5013.388364,333591.7384
5013.398178,333644.1077
5013.407991,333696.4109
5013.417804,333748.648
5013.427615,333800.8189
5013.437427,333852.9232
5013.447238,333904.9607
5013.457048,333956.9312
5013.466858,334008.8344
5013.476667,334060.6697
5013.486475,334112.437
5013.496283,334164.1357
5013.506091,334215.7653
5013.515898,334267.3253
5013.525704,334318.8151
5013.53551,334370.234
5013.545315,334421.5815
5013.55512,334472.8567
5013.564924,334524.059
5013.574728,334575.1873
5013.584531,334626.241
5013.594334,334677.2191
5013.604136,334728.1205
5013.613937,334778.9443
5013.623738,334829.6895
5013.633538,334880.3549
5013.643338,334930.9394
5013.653137,334981.4418
5013.662936,335031.861
5013.672734,335082.1956
5013.682531,335132.4445
5013.692328,335182.6064
5013.702125,335232.6801
5013.711921,335282.6642
5013.721716,335332.5576
5013.731511,335382.359
5013.741305,335432.0671
5013.751099,335481.6809
5013.760892,335531.1993
5013.770684,335580.6211
5013.780476,335629.9456
5013.790268,335679.1717
5013.800059,335728.2988
5013.809849,335777.3263
5013.819639,335826.2536
5013.829428,335875.0806
5013.839217,335923.8071
5013.849005,335972.4332
5013.858792,336020.9592
5013.86858,336069.194
5013.878366,336117.5232
5013.888152,336165.7529
5013.897937,336213.8833
5013.907722,336261.9147
5013.917506,336309.6644
5013.92729,336357.1341
5013.937073,336404.5076
5013.946856,336451.7852
5013.956638,336498.9669
5013.966419,336546.0527
5013.9762,336593.0426
5013.985981,336639.9366
